tow_date,tow_description,police_district
2008-04-20T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-21T00:00:00.000,ABANDONED VEHICLE,District E
2008-04-21T00:00:00.000,STOLEN VEHICLE,District C
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-21T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-22T00:00:00.000,ILLEGAL VEHICLE,District A
2008-04-22T00:00:00.000,ABANDONED VEHICLE,District C
2008-04-22T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-22T00:00:00.000,STOLEN VEHICLE,District C
2008-04-22T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-22T00:00:00.000,ILLEGAL VEHICLE,District A
2008-04-22T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-22T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-22T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-22T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-22T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-22T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-22T00:00:00.000,IMPOUNDED,District B
2008-04-22T00:00:00.000,STOLEN VEHICLE,District C
2008-04-22T00:00:00.000,IMPOUNDED,District A
2008-04-22T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-22T00:00:00.000,ABANDONED VEHICLE,District E
2008-04-22T00:00:00.000,ILLEGALLY PARKED,District D
2008-04-22T00:00:00.000,STOLEN VEHICLE,District B
2008-04-22T00:00:00.000,ILLEGALLY PARKED,District D
2008-04-23T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-23T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-23T00:00:00.000,ILLEGAL VEHICLE,District A
2008-04-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-23T00:00:00.000,ABANDONED VEHICLE,District E
2008-04-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-23T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-23T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-24T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-24T00:00:00.000,ILLEGALLY PARKED,District B
2008-04-24T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-24T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-24T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-24T00:00:00.000,ILLEGALLY PARKED,District D
2008-04-24T00:00:00.000,ILLEGAL VEHICLE,District A
2008-04-24T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-24T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-24T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-25T00:00:00.000,ILLEGALLY PARKED,District B
2008-04-25T00:00:00.000,ILLEGALLY PARKED,District B
2008-04-25T00:00:00.000,STOLEN VEHICLE,District B
2008-04-25T00:00:00.000,ILLEGALLY PARKED,District B
2008-04-25T00:00:00.000,ILLEGALLY PARKED,District B
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-25T00:00:00.000,IMPOUNDED,District E
2008-04-25T00:00:00.000,STOLEN VEHICLE,District D
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-25T00:00:00.000,ACCIDENT,District B
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-25T00:00:00.000,ABANDONED VEHICLE,District C
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-25T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-25T00:00:00.000,ILLEGALLY PARKED,District D
2008-04-26T00:00:00.000,STOLEN VEHICLE,District B
2008-04-26T00:00:00.000,ILLEGAL VEHICLE,District A
2008-04-26T00:00:00.000,ILLEGAL VEHICLE,District A
2008-04-26T00:00:00.000,ABANDONED VEHICLE,District D
2008-04-27T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-27T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-27T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-27T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-27T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-27T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-27T00:00:00.000,STOLEN VEHICLE,District A
2008-04-27T00:00:00.000,ILLEGAL VEHICLE,District A
2008-04-27T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-27T00:00:00.000,ACCIDENT,District C
2008-04-27T00:00:00.000,IMPOUNDED,District E
2008-04-27T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-28T00:00:00.000,ILLEGAL VEHICLE,District A
2008-04-28T00:00:00.000,ILLEGAL VEHICLE,District E
2008-04-28T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-28T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-28T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-28T00:00:00.000,ABANDONED VEHICLE,District A
2008-04-29T00:00:00.000,ILLEGAL VEHICLE,District A
2008-04-29T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-29T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-29T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-29T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-29T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-29T00:00:00.000,ABANDONED VEHICLE,District A
2008-04-29T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-29T00:00:00.000,ABANDONED VEHICLE,District D
2008-04-29T00:00:00.000,ILLEGALLY PARKED,District D
2008-04-29T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-29T00:00:00.000,ILLEGAL VEHICLE,District B
2008-04-30T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-30T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-30T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-30T00:00:00.000,ILLEGAL VEHICLE,District D
2008-04-30T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-30T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-30T00:00:00.000,ACCIDENT,District D
2008-04-30T00:00:00.000,ILLEGAL VEHICLE,District C
2008-04-30T00:00:00.000,ACCIDENT,District E
2008-04-30T00:00:00.000,ILLEGAL VEHICLE,District A
2008-04-30T00:00:00.000,ABANDONED VEHICLE,District E
2008-04-30T00:00:00.000,ABANDONED VEHICLE,District E
2008-04-30T00:00:00.000,ABANDONED VEHICLE,District C
2008-04-30T00:00:00.000,STOLEN VEHICLE,District D
2008-04-30T00:00:00.000,STOLEN VEHICLE,District C
2008-05-01T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-01T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-01T00:00:00.000,IMPOUNDED,District A
2008-05-01T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-01T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-01T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-01T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-01T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-01T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-01T00:00:00.000,IMPOUNDED,District A
2008-05-01T00:00:00.000,ABANDONED VEHICLE,District B
2008-05-02T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-02T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-02T00:00:00.000,STOLEN VEHICLE,District C
2008-05-02T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-02T00:00:00.000,ABANDONED VEHICLE,District B
2008-05-02T00:00:00.000,ABANDONED VEHICLE,District D
2008-05-02T00:00:00.000,ACCIDENT,District E
2008-05-02T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-03T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-03T00:00:00.000,IMPOUNDED,District C
2008-05-03T00:00:00.000,ACCIDENT,District C
2008-05-03T00:00:00.000,ABANDONED VEHICLE,District E
2008-05-03T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-04T00:00:00.000,STOLEN VEHICLE,District C
2008-05-04T00:00:00.000,ABANDONED VEHICLE,District D
2008-05-04T00:00:00.000,ACCIDENT,District E
2008-05-04T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-05T00:00:00.000,IMPOUNDED,District B
2008-05-05T00:00:00.000,ABANDONED VEHICLE,District D
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-05T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-06T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-06T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-06T00:00:00.000,STOLEN VEHICLE,District D
2008-05-06T00:00:00.000,ACCIDENT,District D
2008-05-06T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-07T00:00:00.000,GONE ON ARRIVAL,District C
2008-05-07T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-07T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-07T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-07T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-07T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-07T00:00:00.000,ABANDONED VEHICLE,District A
2008-05-07T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-07T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-07T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-07T00:00:00.000,IMPOUNDED,District C
2008-05-07T00:00:00.000,IMPOUNDED,District C
2008-05-07T00:00:00.000,STOLEN VEHICLE,District E
2008-05-07T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-07T00:00:00.000,ILLEGALLY PARKED,District B
2008-05-07T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-08T00:00:00.000,ILLEGALLY PARKED,District D
2008-05-08T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-08T00:00:00.000,ILLEGALLY PARKED,District D
2008-05-08T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-08T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-08T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-08T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-08T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-09T00:00:00.000,STOLEN VEHICLE,District A
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-09T00:00:00.000,IMPOUNDED,District C
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-09T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-10T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-10T00:00:00.000,STOLEN VEHICLE,District B
2008-05-10T00:00:00.000,STOLEN VEHICLE,District D
2008-05-10T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-10T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-10T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-10T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-10T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-11T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-11T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-11T00:00:00.000,ACCIDENT,District D
2008-05-11T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-11T00:00:00.000,STOLEN VEHICLE,District A
2008-05-11T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-11T00:00:00.000,STOLEN VEHICLE,District B
2008-05-11T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-12T00:00:00.000,ABANDONED VEHICLE,District D
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-12T00:00:00.000,ABANDONED VEHICLE,District D
2008-05-12T00:00:00.000,ABANDONED VEHICLE,District E
2008-05-12T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-12T00:00:00.000,ABANDONED VEHICLE,District E
2008-05-13T00:00:00.000,ACCIDENT,District D
2008-05-13T00:00:00.000,ILLEGALLY PARKED,District B
2008-05-13T00:00:00.000,STOLEN VEHICLE,District C
2008-05-13T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-13T00:00:00.000,ABANDONED VEHICLE,District C
2008-05-13T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-14T00:00:00.000,ABANDONED VEHICLE,District B
2008-05-14T00:00:00.000,ABANDONED VEHICLE,District A
2008-05-14T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-14T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-14T00:00:00.000,STOLEN VEHICLE,District B
2008-05-14T00:00:00.000,STOLEN VEHICLE,District D
2008-05-14T00:00:00.000,ABANDONED VEHICLE,District C
2008-05-14T00:00:00.000,ABANDONED VEHICLE,District A
2008-05-14T00:00:00.000,ABANDONED VEHICLE,District D
2008-05-14T00:00:00.000,STOLEN VEHICLE,District D
2008-05-14T00:00:00.000,ILLEGALLY PARKED,District B
2008-05-14T00:00:00.000,ILLEGALLY PARKED,District B
2008-05-14T00:00:00.000,ACCIDENT,District D
2008-05-14T00:00:00.000,STOLEN VEHICLE,District E
2008-05-15T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-15T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-15T00:00:00.000,ILLEGALLY PARKED,District B
2008-05-15T00:00:00.000,IMPOUNDED,District A
2008-05-15T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-15T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-16T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-16T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-16T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-16T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-16T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-16T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-16T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-16T00:00:00.000,ACCIDENT,District E
2008-05-16T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-16T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-16T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-16T00:00:00.000,ABANDONED VEHICLE,District D
2008-05-16T00:00:00.000,ABANDONED VEHICLE,District D
2008-05-16T00:00:00.000,STOLEN VEHICLE,District B
2008-05-16T00:00:00.000,ILLEGALLY PARKED,District B
2008-05-16T00:00:00.000,ACCIDENT,District E
2008-05-16T00:00:00.000,ACCIDENT,District E
2008-05-17T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-17T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-17T00:00:00.000,STOLEN VEHICLE,District C
2008-05-17T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-17T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-17T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-17T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-17T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-17T00:00:00.000,IMPOUNDED,District C
2008-05-17T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-17T00:00:00.000,IMPOUNDED,District C
2008-05-17T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-18T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-18T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-18T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-18T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-18T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-19T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-19T00:00:00.000,ACCIDENT,District C
2008-05-19T00:00:00.000,ACCIDENT,District C
2008-05-19T00:00:00.000,ILLEGALLY PARKED,District D
2008-05-19T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-19T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-19T00:00:00.000,IMPOUNDED,District E
2008-05-20T00:00:00.000,STOLEN VEHICLE,District C
2008-05-20T00:00:00.000,ILLEGALLY PARKED,District B
2008-05-20T00:00:00.000,GONE ON ARRIVAL,District B
2008-05-20T00:00:00.000,STOLEN VEHICLE,District C
2008-05-20T00:00:00.000,ABANDONED VEHICLE,District C
2008-05-20T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-21T00:00:00.000,ILLEGALLY PARKED,District B
2008-05-21T00:00:00.000,ILLEGALLY PARKED,District D
2008-05-21T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-21T00:00:00.000,ABANDONED VEHICLE,District C
2008-05-21T00:00:00.000,ABANDONED VEHICLE,District A
2008-05-21T00:00:00.000,ABANDONED VEHICLE,District D
2008-05-21T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-21T00:00:00.000,ILLEGALLY PARKED,District D
2008-05-21T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-22T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-22T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-22T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-22T00:00:00.000,ABANDONED VEHICLE,District B
2008-05-22T00:00:00.000,ABANDONED VEHICLE,District E
2008-05-22T00:00:00.000,ACCIDENT,District C
2008-05-22T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-22T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-23T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-23T00:00:00.000,ILLEGALLY PARKED,District D
2008-05-23T00:00:00.000,ILLEGALLY PARKED,District D
2008-05-23T00:00:00.000,ILLEGALLY PARKED,District B
2008-05-24T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-24T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-24T00:00:00.000,STOLEN VEHICLE,District E
2008-05-24T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-24T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-24T00:00:00.000,ACCIDENT,District B
2008-05-24T00:00:00.000,STOLEN VEHICLE,District D
2008-05-24T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-24T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-25T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-25T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-25T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-25T00:00:00.000,ACCIDENT,District C
2008-05-25T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-25T00:00:00.000,STOLEN VEHICLE,District B
2008-05-25T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-25T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-25T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-25T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-26T00:00:00.000,ACCIDENT,District B
2008-05-26T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-26T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-26T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-26T00:00:00.000,ILLEGAL VEHICLE,District E
2008-05-26T00:00:00.000,IMPOUNDED,District E
2008-05-26T00:00:00.000,IMPOUNDED,District E
2008-05-27T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-27T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-27T00:00:00.000,ABANDONED VEHICLE,District C
2008-05-27T00:00:00.000,STOLEN VEHICLE,District B
2008-05-27T00:00:00.000,ABANDONED VEHICLE,District E
2008-05-27T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-27T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-27T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-27T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-28T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-28T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-28T00:00:00.000,STOLEN VEHICLE,District C
2008-05-28T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-28T00:00:00.000,ILLEGAL VEHICLE,District C
2008-05-28T00:00:00.000,ILLEGAL VEHICLE,District D
2008-05-28T00:00:00.000,ILLEGALLY PARKED,District D
2008-05-28T00:00:00.000,STOLEN VEHICLE,District C
2008-05-28T00:00:00.000,ILLEGALLY PARKED,District D
2008-05-28T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-28T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-28T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-28T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-29T00:00:00.000,STOLEN VEHICLE,District C
2008-05-29T00:00:00.000,ILLEGAL VEHICLE,District B
2008-05-29T00:00:00.000,ACCIDENT,District A
2008-05-29T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-29T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-29T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-29T00:00:00.000,ILLEGAL VEHICLE,District A
2008-05-29T00:00:00.000,ILLEGAL VEHICLE,District A
